,,Shikoku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Shikoku
2023/12/04,05:00,880,3460,150,0,200,0,20,0,0,0,-1590,0,0,3120,11.63
2023/12/04,06:00,880,3500,150,0,200,0,20,0,0,0,-1500,0,0,3250,13.83
2023/12/04,07:00,880,3390,140,0,190,190,20,0,310,0,-1700,0,0,3420,16.75
2023/12/04,08:00,880,3090,90,0,190,790,10,0,140,0,-1490,0,0,3700,14.88
2023/12/04,09:00,880,2930,80,0,200,1370,0,0,0,0,-1830,0,0,3630,9.67
2023/12/04,10:00,880,2670,70,0,190,1780,0,-150,0,0,-1970,0,0,3470,5.06
2023/12/04,11:00,880,2040,90,0,190,1970,0,-350,0,0,-1440,0,0,3380,6.19
2023/12/04,12:00,880,1740,90,0,190,1950,0,-580,0,0,-1110,0,0,3160,0.51
2023/12/04,13:00,880,2780,90,0,190,1720,0,-440,0,0,-1970,0,0,3250,2.56
2023/12/04,14:00,880,2990,90,0,190,1280,0,-220,0,0,-1980,0,0,3230,3
2023/12/04,15:00,880,3250,100,0,190,680,0,0,0,0,-1830,0,0,3270,10.32
2023/12/04,16:00,880,3770,150,0,200,120,0,0,20,0,-1770,0,0,3370,17.08
2023/12/04,17:00,880,3770,260,0,200,0,10,0,320,0,-1930,0,0,3510,18.15
2023/12/04,18:00,880,3890,280,0,200,0,20,0,300,0,-2040,0,0,3530,18.16
2023/12/04,19:00,880,3770,240,0,200,0,20,0,0,0,-1680,0,0,3430,17.07
2023/12/04,20:00,880,3690,160,0,200,0,20,0,0,0,-1630,0,0,3320,17.32
2023/12/04,21:00,880,3490,150,0,200,0,10,0,0,0,-1590,0,0,3140,16.33
2023/12/04,22:00,880,3130,80,0,200,0,0,0,0,0,-1400,0,0,2890,13.6
2023/12/04,23:00,880,2980,80,0,200,0,0,0,0,0,-1370,0,0,2770,11.78
2023/12/05,00:00,880,3010,70,0,200,0,10,0,0,0,-1530,0,0,2640,11.3
2023/12/05,01:00,880,2990,70,0,200,0,10,0,0,0,-1520,0,0,2630,10.8
2023/12/05,02:00,880,3030,70,0,200,0,10,0,0,0,-1400,0,0,2790,12.27
2023/12/05,03:00,880,3020,70,0,200,0,10,0,0,0,-1200,0,0,2980,13.04
2023/12/05,04:00,880,3100,80,0,200,0,10,0,0,0,-1200,0,0,3070,13.04
2023/12/05,05:00,880,3120,90,0,200,0,0,0,0,0,-1180,0,0,3110,13.23
2023/12/05,06:00,880,3130,140,0,200,0,10,0,0,0,-1220,0,0,3140,15.07
2023/12/05,07:00,880,3410,140,0,200,50,20,0,0,0,-1420,0,0,3280,18.35
2023/12/05,08:00,880,3690,140,0,190,120,30,0,0,0,-1360,0,0,3690,19.69
2023/12/05,09:00,880,3700,110,0,190,160,20,0,0,0,-1170,0,0,3890,18.85
2023/12/05,10:00,880,3480,80,0,190,210,10,0,0,0,-980,0,0,3870,16.26
2023/12/05,11:00,880,3640,110,0,190,250,10,0,0,0,-1220,0,0,3860,15.6
2023/12/05,12:00,880,3630,110,0,190,220,20,0,0,0,-1380,0,0,3670,12.86
2023/12/05,13:00,880,3590,100,0,190,240,40,0,0,0,-1190,0,0,3850,14.75
2023/12/05,14:00,880,3770,110,0,190,180,40,0,0,0,-1410,0,0,3760,15.5
2023/12/05,15:00,880,3860,90,0,190,110,40,0,0,0,-1460,0,0,3710,16.18
2023/12/05,16:00,880,4080,160,0,200,30,50,0,0,0,-1670,0,0,3730,19.17
2023/12/05,17:00,880,3980,240,0,200,0,50,0,290,0,-1910,0,0,3730,19.17
2023/12/05,18:00,880,3870,260,0,200,0,50,0,310,0,-1890,0,0,3680,19.57
2023/12/05,19:00,880,3800,230,0,200,0,70,0,150,0,-1810,0,0,3520,18.41
2023/12/05,20:00,880,3830,170,0,200,0,80,0,0,0,-1800,0,0,3360,17.5
2023/12/05,21:00,880,3670,110,0,200,0,90,0,0,0,-1830,0,0,3120,15.71
2023/12/05,22:00,880,3080,90,0,200,0,100,0,0,0,-1460,0,0,2890,13.79
2023/12/05,23:00,880,2950,90,0,200,0,100,0,0,0,-1460,0,0,2760,12.88
2023/12/06,00:00,880,3030,80,0,200,0,80,0,0,0,-1660,0,0,2610,12.55
2023/12/06,01:00,880,3080,80,0,200,0,50,0,0,0,-1680,0,0,2610,12.4
2023/12/06,02:00,880,3080,80,0,200,0,30,0,0,0,-1500,0,0,2770,12.95
2023/12/06,03:00,880,3120,80,0,200,0,40,0,0,0,-1350,0,0,2970,14.67
2023/12/06,04:00,880,3310,100,0,200,0,50,0,0,0,-1460,0,0,3080,15.4
2023/12/06,05:00,880,3330,140,0,200,0,50,0,0,0,-1480,0,0,3120,15.67
2023/12/06,06:00,880,3370,170,0,200,0,40,0,0,0,-1490,0,0,3170,16.7
2023/12/06,07:00,880,3570,170,0,200,170,30,0,0,0,-1740,0,0,3280,18.25
2023/12/06,08:00,880,3550,170,0,190,720,20,0,0,0,-1940,0,0,3590,17.97
2023/12/06,09:00,880,3230,120,0,190,1240,10,0,0,0,-2060,0,0,3610,13.57
2023/12/06,10:00,880,3240,100,0,140,1460,0,0,0,0,-2240,0,0,3580,11.15
2023/12/06,11:00,880,3210,100,0,130,1370,0,0,0,0,-2130,0,0,3560,10.67
2023/12/06,12:00,880,2990,100,0,130,1280,0,0,0,0,-2100,0,0,3280,5.08
2023/12/06,13:00,880,3160,110,0,130,1300,10,0,0,0,-2180,0,0,3410,11.72
2023/12/06,14:00,880,3280,110,0,130,1010,10,0,0,0,-2030,0,0,3390,12.51
2023/12/06,15:00,880,3530,90,0,130,450,0,0,0,0,-1770,0,0,3310,14.49
2023/12/06,16:00,880,3690,150,0,130,80,0,0,0,0,-1570,0,0,3360,17.53
2023/12/06,17:00,880,3760,250,0,130,0,10,0,140,0,-1720,0,0,3450,17.92
2023/12/06,18:00,880,3700,270,0,130,0,10,0,310,0,-1850,0,0,3450,17.36
2023/12/06,19:00,880,3630,250,0,130,0,10,0,150,0,-1720,0,0,3330,16.58
2023/12/06,20:00,880,3620,210,0,130,0,10,0,0,0,-1660,0,0,3190,16.24
2023/12/06,21:00,880,3570,110,0,130,0,20,0,0,0,-1710,0,0,3000,15.15
2023/12/06,22:00,880,3150,90,0,130,0,40,0,0,0,-1490,0,0,2800,13.99
2023/12/06,23:00,880,3060,80,0,130,0,40,0,0,0,-1500,0,0,2690,12.63
2023/12/07,00:00,880,2990,70,0,130,0,60,0,0,0,-1570,0,0,2560,11.01
2023/12/07,01:00,880,2910,70,0,130,0,50,0,0,0,-1480,0,0,2560,10.52
2023/12/07,02:00,880,3050,80,0,130,0,50,0,0,0,-1460,0,0,2730,11.06
2023/12/07,03:00,880,3120,70,0,130,0,70,0,0,0,-1340,0,0,2930,11.11
2023/12/07,04:00,880,3170,70,0,130,0,120,0,0,0,-1350,0,0,3020,10.8
2023/12/07,05:00,880,3270,70,0,130,0,130,0,0,0,-1470,0,0,3010,11.84
2023/12/07,06:00,880,3290,140,0,130,0,120,0,0,0,-1550,0,0,3010,12.71
2023/12/07,07:00,880,3310,170,0,130,160,110,0,0,0,-1610,0,0,3150,13.77
2023/12/07,08:00,880,3300,120,0,130,650,110,0,0,0,-1650,0,0,3540,12.86
2023/12/07,09:00,880,2950,70,0,130,1160,140,0,0,0,-1760,0,0,3570,10.34
2023/12/07,10:00,880,2440,90,0,130,1560,130,0,0,0,-1810,0,0,3420,7.25
2023/12/07,11:00,880,2160,100,0,130,1650,140,-150,0,0,-1510,0,0,3400,6.4
2023/12/07,12:00,880,1800,100,0,130,1540,150,-300,0,0,-1130,0,0,3170,2.62
2023/12/07,13:00,880,2020,100,0,130,1390,160,-150,0,0,-1350,0,0,3180,10.8
2023/12/07,14:00,880,2720,80,0,130,1200,160,0,0,0,-1950,0,0,3220,10.4
2023/12/07,15:00,880,3170,120,0,130,680,160,0,0,0,-1910,0,0,3230,13.05
2023/12/07,16:00,880,3450,210,0,130,130,160,0,140,0,-1810,0,0,3290,16.26
2023/12/07,17:00,880,3600,270,0,130,0,150,0,310,0,-1920,0,0,3420,16.64
2023/12/07,18:00,880,3510,290,0,130,0,110,0,310,0,-1770,0,0,3460,16.13
2023/12/07,19:00,880,3520,260,0,130,0,60,0,150,0,-1650,0,0,3350,15.83
2023/12/07,20:00,880,3520,200,0,130,0,30,0,0,0,-1520,0,0,3240,16.01
2023/12/07,21:00,880,3480,110,0,130,0,20,0,0,0,-1550,0,0,3070,15.73
2023/12/07,22:00,880,3240,110,0,130,0,20,0,0,0,-1520,0,0,2860,14.65
2023/12/07,23:00,880,3010,100,0,130,0,20,0,0,0,-1380,0,0,2760,13.32
2023/12/08,00:00,880,3020,70,0,130,0,10,0,0,0,-1460,0,0,2650,12.25
2023/12/08,01:00,880,3080,70,0,130,0,10,0,0,0,-1480,0,0,2690,12.25
2023/12/08,02:00,880,3070,70,0,130,0,20,0,0,0,-1290,0,0,2880,13.04
2023/12/08,03:00,880,3080,70,0,130,0,20,0,0,0,-1080,0,0,3100,13.31
2023/12/08,04:00,880,3180,70,0,130,0,20,0,0,0,-1110,0,0,3170,14.15
2023/12/08,05:00,880,3220,120,0,130,0,20,0,0,0,-1130,0,0,3240,15.01
2023/12/08,06:00,880,3360,150,0,130,0,10,0,0,0,-1200,0,0,3330,17.29
2023/12/08,07:00,880,3510,170,0,130,170,0,0,0,0,-1410,0,0,3450,19.3
2023/12/08,08:00,880,3190,100,0,130,750,0,0,0,0,-1350,0,0,3700,15.18
2023/12/08,09:00,880,2940,80,0,130,1330,0,0,0,0,-1790,0,0,3570,12.04
2023/12/08,10:00,880,2190,90,0,130,1740,0,0,0,0,-1660,0,0,3370,10.2
2023/12/08,11:00,880,1600,100,0,130,1940,20,-300,0,0,-1080,0,0,3290,10.12
2023/12/08,12:00,880,1540,100,0,130,1910,30,-300,0,0,-1210,0,0,3080,6
2023/12/08,13:00,880,1600,100,0,130,1690,20,-130,0,0,-1110,0,0,3180,10.44
2023/12/08,14:00,880,2320,100,0,130,1270,30,0,0,0,-1590,0,0,3140,10.35
2023/12/08,15:00,880,3180,120,0,130,670,40,0,0,0,-1830,0,0,3190,12.09
2023/12/08,16:00,880,3390,210,0,130,130,50,0,140,0,-1660,0,0,3270,15.31
2023/12/08,17:00,880,3370,240,0,130,0,70,0,310,0,-1640,0,0,3360,17
2023/12/08,18:00,880,3320,260,0,130,0,60,0,310,0,-1580,0,0,3380,16.66
2023/12/08,19:00,880,3280,210,0,130,0,70,0,300,0,-1590,0,0,3280,16.07
2023/12/08,20:00,880,3310,130,0,130,0,60,0,0,0,-1350,0,0,3160,15.97
2023/12/08,21:00,880,3360,90,0,130,0,60,0,0,0,-1520,0,0,3000,15.04
2023/12/08,22:00,880,3250,80,0,130,0,60,0,0,0,-1600,0,0,2800,13.19
2023/12/08,23:00,880,2890,80,0,130,0,60,0,0,0,-1300,0,0,2740,12.39
2023/12/09,00:00,880,2850,70,0,130,0,60,0,0,0,-1380,0,0,2610,12.39
2023/12/09,01:00,880,2840,70,0,120,0,60,0,0,0,-1350,0,0,2620,12.03
2023/12/09,02:00,880,2850,70,0,130,0,50,0,0,0,-1200,0,0,2780,12.5
2023/12/09,03:00,880,2870,80,0,130,0,30,0,0,0,-1000,0,0,2990,12.53
2023/12/09,04:00,880,2850,80,0,130,0,20,0,0,0,-920,0,0,3040,12.56
2023/12/09,05:00,880,2830,90,0,120,0,10,0,0,0,-950,0,0,2980,12.23
2023/12/09,06:00,880,2850,140,0,120,0,10,0,0,0,-1130,0,0,2870,11.93
2023/12/09,07:00,880,2870,160,0,120,160,10,0,0,0,-1280,0,0,2920,12.42
2023/12/09,08:00,880,2780,90,0,120,730,0,0,0,0,-1520,0,0,3080,11.28
2023/12/09,09:00,880,2060,100,0,120,1280,0,0,0,0,-1480,0,0,2960,10
2023/12/09,10:00,880,1260,90,0,120,1680,0,-300,0,0,-830,0,0,2900,7.51
2023/12/09,11:00,880,1190,110,0,120,1780,10,-300,0,0,-900,0,0,2890,1.56
2023/12/09,12:00,880,1280,100,0,120,1500,10,-300,0,0,-740,0,0,2850,1
2023/12/09,13:00,880,1330,100,0,120,1340,10,-300,0,0,-680,0,0,2800,4.08
2023/12/09,14:00,880,1990,100,0,120,1000,0,-300,0,0,-1030,0,0,2760,10.15
2023/12/09,15:00,880,2650,90,0,120,530,0,0,0,0,-1570,0,0,2700,10.4
2023/12/09,16:00,880,2930,110,0,120,110,10,0,0,0,-1410,0,0,2750,12.88
2023/12/09,17:00,880,2890,160,0,120,0,0,0,150,0,-1280,0,0,2920,13.25
2023/12/09,18:00,880,2910,210,0,130,0,0,0,320,0,-1510,0,0,2940,12.84
2023/12/09,19:00,880,2930,210,0,130,0,0,0,330,0,-1580,0,0,2900,12.45
2023/12/09,20:00,880,2870,130,0,130,0,0,0,180,0,-1370,0,0,2820,12.48
2023/12/09,21:00,880,2900,70,0,130,0,0,0,0,0,-1300,0,0,2680,12.48
2023/12/09,22:00,880,2830,90,0,130,0,0,0,0,0,-1390,0,0,2540,10.79
2023/12/09,23:00,880,2710,90,0,130,0,0,0,0,0,-1330,0,0,2480,10.16
2023/12/10,00:00,880,2830,70,0,130,0,10,0,0,0,-1560,0,0,2360,11.01
2023/12/10,01:00,880,2780,70,0,130,0,20,0,0,0,-1480,0,0,2400,10.5
2023/12/10,02:00,880,2880,70,0,130,0,30,0,0,0,-1410,0,0,2580,10.9
2023/12/10,03:00,880,2890,100,0,120,0,30,0,20,0,-1260,0,0,2780,10.77
2023/12/10,04:00,880,2850,120,0,120,0,20,0,20,0,-1150,0,0,2860,10.96
2023/12/10,05:00,880,2810,110,0,120,0,20,0,0,0,-1140,0,0,2800,10.96
2023/12/10,06:00,880,2820,110,0,120,0,10,0,0,0,-1340,0,0,2600,10.77
2023/12/10,07:00,880,2740,130,0,120,160,10,0,0,0,-1440,0,0,2600,10.41
2023/12/10,08:00,880,2490,80,0,120,710,0,-20,0,0,-1570,0,0,2690,6.02
2023/12/10,09:00,880,1930,80,0,120,1280,0,-450,0,0,-1270,0,0,2570,3.36
2023/12/10,10:00,880,1650,90,0,110,1710,0,-590,0,0,-1390,0,0,2460,0.01
2023/12/10,11:00,880,1570,90,0,110,1920,0,-590,0,0,-1550,0,0,2430,0.01
2023/12/10,12:00,880,1220,120,0,100,1800,0,-590,0,0,-1110,120,0,2420,0.01
2023/12/10,13:00,880,1350,150,0,100,1660,0,-580,0,0,-1190,20,0,2370,0.55
2023/12/10,14:00,880,1790,120,0,110,1260,0,-510,0,0,-1320,0,0,2330,6
2023/12/10,15:00,880,2380,100,0,120,670,0,-150,0,0,-1600,0,0,2400,2.25
2023/12/10,16:00,880,2620,120,0,120,130,10,0,0,0,-1400,0,0,2480,7.91
2023/12/10,17:00,880,2830,220,0,120,0,10,0,0,0,-1330,0,0,2730,11.22
2023/12/10,18:00,880,2850,260,0,120,0,10,0,30,0,-1350,0,0,2800,12
2023/12/10,19:00,880,2840,250,0,120,0,10,0,20,0,-1350,0,0,2770,11.9
2023/12/10,20:00,880,2850,150,0,120,0,0,0,0,0,-1290,0,0,2710,11.66
2023/12/10,21:00,880,2820,90,0,120,0,0,0,0,0,-1330,0,0,2580,10.8
2023/12/10,22:00,880,2750,90,0,120,0,0,0,0,0,-1410,0,0,2430,9.69
2023/12/10,23:00,880,2680,90,0,120,0,0,0,0,0,-1390,0,0,2380,8.53
2023/12/11,00:00,880,2810,90,0,120,0,0,0,0,0,-1630,0,0,2270,6.19
2023/12/11,01:00,880,2840,80,0,120,0,10,0,0,0,-1650,0,0,2280,5
2023/12/11,02:00,880,2940,80,0,120,0,0,0,0,0,-1560,0,0,2460,8.48
2023/12/11,03:00,880,2980,110,0,120,0,0,0,0,0,-1420,0,0,2670,9.32
2023/12/11,04:00,880,2930,130,0,120,0,10,0,0,0,-1300,0,0,2770,8.95
2023/12/11,05:00,880,2850,150,0,120,0,10,0,0,0,-1270,0,0,2740,10.02
2023/12/11,06:00,880,2970,180,0,120,0,20,0,0,0,-1430,0,0,2740,10.66
2023/12/11,07:00,880,3010,170,0,120,70,40,0,20,0,-1410,0,0,2900,12.53
2023/12/11,08:00,880,2950,80,0,120,330,50,0,0,0,-1100,0,0,3310,13.66
2023/12/11,09:00,880,2940,80,0,120,560,50,0,0,0,-1170,0,0,3460,12.42
2023/12/11,10:00,880,2830,80,0,120,670,70,0,0,0,-1200,0,0,3450,11.8
2023/12/11,11:00,880,2840,110,0,120,790,70,0,0,0,-1430,0,0,3380,11.3
2023/12/11,12:00,880,2890,120,0,120,840,80,0,0,0,-1700,0,0,3230,10.06
2023/12/11,13:00,880,3060,140,0,120,610,110,0,0,0,-1570,0,0,3350,11.9
2023/12/11,14:00,880,3120,140,0,120,300,130,0,0,0,-1350,0,0,3340,12.33
2023/12/11,15:00,880,3250,140,0,120,130,160,0,0,0,-1370,0,0,3310,12.33
2023/12/11,16:00,880,3210,130,0,120,30,170,0,0,0,-1180,0,0,3360,13.59
2023/12/11,17:00,880,3400,220,0,120,0,170,0,20,0,-1460,0,0,3350,13.96
2023/12/11,18:00,880,3460,220,0,120,0,160,0,20,0,-1570,0,0,3290,13.29
2023/12/11,19:00,880,3290,180,0,120,0,170,0,0,0,-1490,0,0,3150,12.48
2023/12/11,20:00,880,3390,120,0,120,0,160,0,0,0,-1660,0,0,3010,12.01
2023/12/11,21:00,880,3290,120,0,120,0,170,0,0,0,-1750,0,0,2830,10.8
2023/12/11,22:00,880,2920,110,0,120,0,130,0,0,0,-1530,0,0,2630,8.46
2023/12/11,23:00,880,2770,100,0,120,0,130,0,0,0,-1450,0,0,2550,4
2023/12/12,00:00,880,2600,90,0,120,0,100,0,0,0,-1380,0,0,2410,6
2023/12/12,01:00,880,2680,90,0,120,0,70,0,0,0,-1420,0,0,2420,5
2023/12/12,02:00,880,2890,100,0,120,0,40,0,0,0,-1470,0,0,2560,6.19
2023/12/12,03:00,880,2890,140,0,120,0,20,0,0,0,-1300,0,0,2750,5.05
2023/12/12,04:00,880,3000,170,0,120,0,40,0,0,0,-1390,0,0,2820,6.69
2023/12/12,05:00,880,2980,180,0,120,0,50,0,10,0,-1430,0,0,2790,5.24
2023/12/12,06:00,880,3040,200,0,120,0,60,0,20,0,-1570,0,0,2750,7
2023/12/12,07:00,880,3160,230,0,120,80,70,0,0,0,-1670,0,0,2870,9.69
2023/12/12,08:00,880,3220,250,0,120,260,60,0,0,0,-1570,0,0,3220,11.3
2023/12/12,09:00,880,3130,210,0,120,300,70,0,0,0,-1340,0,0,3370,11.36
2023/12/12,10:00,880,2980,150,0,120,410,70,0,20,0,-1320,0,0,3310,11.98
2023/12/12,11:00,880,2930,150,0,120,590,110,0,0,0,-1480,0,0,3300,12.86
2023/12/12,12:00,880,2880,160,0,120,660,120,0,0,0,-1700,0,0,3120,10.24
2023/12/12,13:00,880,3020,200,0,120,540,120,0,0,0,-1620,0,0,3260,11.37
2023/12/12,14:00,880,3170,200,0,120,380,120,0,0,0,-1600,0,0,3270,10.8
2023/12/12,15:00,880,3200,210,0,120,190,160,0,10,0,-1560,0,0,3210,10.8
2023/12/12,16:00,880,3440,240,0,120,50,170,0,20,0,-1690,0,0,3230,11.67
2023/12/12,17:00,880,3130,230,0,120,0,160,0,330,0,-1600,0,0,3250,12.92
2023/12/12,18:00,880,3080,250,0,120,0,170,0,340,0,-1620,0,0,3220,13
2023/12/12,19:00,880,3020,230,0,120,0,150,0,320,0,-1630,0,0,3090,12.63
2023/12/12,20:00,880,3240,190,0,120,0,150,0,0,0,-1620,0,0,2960,11.86
2023/12/12,21:00,880,2980,170,0,120,0,160,0,0,0,-1520,0,0,2790,12
2023/12/12,22:00,880,2720,160,0,120,0,150,0,0,0,-1420,0,0,2610,10.25
2023/12/12,23:00,880,2560,140,0,120,0,170,0,0,0,-1340,0,0,2530,9.6
2023/12/13,00:00,880,2220,130,0,120,0,170,0,0,0,-1130,0,0,2390,11.23
2023/12/13,01:00,880,2030,140,0,120,0,160,0,0,0,-940,0,0,2390,11.33
2023/12/13,02:00,880,2470,150,0,120,0,170,0,0,0,-1220,0,0,2570,11.8
2023/12/13,03:00,880,2720,150,0,120,0,170,0,0,0,-1250,0,0,2790,10.8
2023/12/13,04:00,880,2770,170,0,120,0,160,0,0,0,-1200,0,0,2900,11.52
2023/12/13,05:00,880,2730,200,0,120,0,140,0,20,0,-1140,0,0,2950,11.8
2023/12/13,06:00,880,2700,230,0,120,0,120,0,20,0,-1120,0,0,2950,12.23
2023/12/13,07:00,880,2830,240,0,120,120,110,0,10,0,-1270,0,0,3040,12.23
2023/12/13,08:00,880,2840,140,0,120,620,90,0,0,0,-1370,0,0,3320,11.93
2023/12/13,09:00,880,2420,100,0,120,1160,70,-10,0,0,-1430,0,0,3310,7.9
2023/12/13,10:00,880,2460,100,0,120,1570,60,-300,0,0,-1680,0,0,3210,5.19
2023/12/13,11:00,880,2140,130,0,120,1880,80,-370,0,0,-1700,0,0,3160,7.12
2023/12/13,12:00,880,1660,120,0,120,1930,80,-580,0,0,-1280,0,0,2930,7.13
2023/12/13,13:00,880,1600,120,0,120,1720,70,-370,0,0,-1130,0,0,3010,5.06
2023/12/13,14:00,880,2400,130,0,120,1280,60,-290,0,0,-1590,0,0,2990,2.56
2023/12/13,15:00,880,2910,110,0,120,690,40,0,0,0,-1700,0,0,3050,6.61
2023/12/13,16:00,880,3140,200,0,120,130,20,0,170,0,-1520,0,0,3140,13.94
2023/12/13,17:00,880,3230,260,0,120,0,10,0,330,0,-1590,0,0,3240,14.33
2023/12/13,18:00,880,3200,250,0,120,0,0,0,330,0,-1510,0,0,3270,14.24
2023/12/13,19:00,880,3180,250,0,120,0,0,0,310,0,-1550,0,0,3190,13.73
2023/12/13,20:00,880,3070,180,0,120,0,10,0,300,0,-1480,0,0,3080,13.69
2023/12/13,21:00,880,2850,150,0,120,0,10,0,310,0,-1390,0,0,2930,13.2
2023/12/13,22:00,880,2570,140,0,120,0,20,0,150,0,-1140,0,0,2740,12.9
2023/12/13,23:00,880,2570,100,0,120,0,20,0,0,0,-1050,0,0,2640,12.27
2023/12/14,00:00,880,2470,100,0,120,0,20,0,0,0,-1050,0,0,2540,10.66
2023/12/14,01:00,880,2780,90,0,120,0,30,0,0,0,-1350,0,0,2550,8.29
2023/12/14,02:00,880,2840,90,0,120,0,30,0,0,0,-1230,0,0,2730,10.41
2023/12/14,03:00,880,2820,90,0,120,0,30,0,0,0,-990,0,0,2950,9.96
2023/12/14,04:00,880,2940,100,0,120,0,20,0,0,0,-990,0,0,3070,9.85
2023/12/14,05:00,880,3020,110,0,120,0,20,0,0,0,-1030,0,0,3120,10.31
2023/12/14,06:00,880,2980,170,0,120,0,20,0,0,0,-1020,0,0,3150,11.82
2023/12/14,07:00,880,2980,230,0,120,100,20,0,20,0,-1150,0,0,3200,13.23
2023/12/14,08:00,880,3040,160,0,120,440,20,0,20,0,-1150,0,0,3530,11.82
2023/12/14,09:00,880,2660,110,0,120,900,30,0,0,0,-1150,0,0,3550,10
2023/12/14,10:00,880,2180,120,0,120,1250,20,0,0,0,-1100,0,0,3470,9.33
2023/12/14,11:00,880,1950,110,0,120,1420,10,0,0,0,-1090,0,0,3400,10.4
2023/12/14,12:00,880,1860,120,0,120,1150,0,0,0,0,-940,0,0,3190,5.33
2023/12/14,13:00,880,2320,130,0,120,920,10,0,0,0,-1080,0,0,3300,5.27
2023/12/14,14:00,880,2880,120,0,120,720,0,0,0,0,-1360,0,0,3360,8
2023/12/14,15:00,880,3250,120,0,120,310,0,0,0,0,-1390,0,0,3290,11.67
2023/12/14,16:00,880,3500,200,0,120,60,10,0,160,0,-1580,0,0,3350,13.67
2023/12/14,17:00,880,3390,220,0,120,0,10,0,340,0,-1550,0,0,3410,14.09
2023/12/14,18:00,880,3240,220,0,120,0,10,0,170,0,-1250,0,0,3390,14.09
2023/12/14,19:00,880,3240,210,0,120,0,20,0,0,0,-1230,0,0,3240,13.55
2023/12/14,20:00,880,3220,180,0,120,0,40,0,0,0,-1330,0,0,3110,12.73
2023/12/14,21:00,880,3120,130,0,120,0,90,0,0,0,-1420,0,0,2920,12.57
2023/12/14,22:00,880,2860,100,0,120,0,120,0,0,0,-1370,0,0,2710,11.4
2023/12/14,23:00,880,2840,100,0,120,0,100,0,0,0,-1420,0,0,2620,10.8
2023/12/15,00:00,880,2670,90,0,120,0,110,0,0,0,-1380,0,0,2490,8.22
2023/12/15,01:00,880,2620,90,0,120,0,120,0,0,0,-1350,0,0,2480,5.12
2023/12/15,02:00,880,2720,90,0,120,0,120,0,0,0,-1290,0,0,2640,8.29
2023/12/15,03:00,880,2890,90,0,120,0,120,0,0,0,-1240,0,0,2860,7.44
2023/12/15,04:00,880,2910,100,0,120,0,110,0,0,0,-1180,0,0,2940,7.37
2023/12/15,05:00,880,2930,90,0,120,0,100,0,0,0,-1200,0,0,2920,7.78
2023/12/15,06:00,880,2970,100,0,120,0,100,0,0,0,-1290,0,0,2880,8.61
2023/12/15,07:00,880,2910,130,0,120,90,110,0,20,0,-1250,0,0,3010,10.68
2023/12/15,08:00,880,3150,180,0,120,380,110,0,0,0,-1450,0,0,3370,12.14
2023/12/15,09:00,880,3070,100,0,120,590,100,0,0,0,-1420,0,0,3440,11.78
2023/12/15,10:00,880,2770,80,0,120,960,100,0,0,0,-1540,0,0,3370,11.15
2023/12/15,11:00,880,2560,100,0,120,1230,90,0,0,0,-1680,0,0,3300,11.62
2023/12/15,12:00,880,2470,100,0,120,1370,90,0,0,0,-1930,0,0,3100,9.62
2023/12/15,13:00,880,2660,140,0,120,1110,90,0,0,0,-1770,0,0,3230,11.27
2023/12/15,14:00,880,2700,130,0,120,710,90,0,0,0,-1410,0,0,3220,10.4
2023/12/15,15:00,880,2820,130,0,120,440,100,0,0,0,-1360,0,0,3130,11.01
2023/12/15,16:00,880,2910,190,0,120,90,100,0,180,0,-1370,0,0,3100,12.47
2023/12/15,17:00,880,2900,240,0,120,0,100,0,330,0,-1440,0,0,3130,12.9
2023/12/15,18:00,880,2930,260,0,120,0,80,0,320,0,-1490,0,0,3100,12.35
2023/12/15,19:00,880,2980,240,0,120,0,80,0,0,0,-1330,0,0,2970,11.33
2023/12/15,20:00,880,2960,180,0,120,0,100,0,0,0,-1410,0,0,2830,11.35
2023/12/15,21:00,880,2910,170,0,120,0,100,0,0,0,-1490,0,0,2690,11.01
2023/12/15,22:00,880,2780,130,0,120,0,80,0,0,0,-1450,0,0,2540,9.69
2023/12/15,23:00,880,2710,130,0,120,0,70,0,0,0,-1430,0,0,2480,8.7
2023/12/16,00:00,880,2650,120,0,120,0,60,-150,0,0,-1290,0,0,2390,8.07
2023/12/16,01:00,880,2560,120,0,120,0,60,-300,0,0,-1070,0,0,2370,8.02
2023/12/16,02:00,880,2590,110,0,120,0,70,-150,0,0,-1110,0,0,2510,8.25
2023/12/16,03:00,880,2650,100,0,120,0,70,0,0,0,-1120,0,0,2700,8.92
2023/12/16,04:00,880,2670,100,0,120,0,60,0,0,0,-1070,0,0,2760,9.35
2023/12/16,05:00,880,2550,90,0,120,0,90,0,0,0,-1080,0,0,2650,9.43
2023/12/16,06:00,880,2520,100,0,120,0,90,0,0,0,-1240,0,0,2470,9.8
2023/12/16,07:00,880,2580,140,0,120,80,80,0,20,0,-1380,0,0,2520,10.8
2023/12/16,08:00,880,2560,140,0,110,410,120,0,0,0,-1430,0,0,2790,11.53
2023/12/16,09:00,880,2560,130,0,120,460,140,-290,0,0,-1170,0,0,2830,11.97
2023/12/16,10:00,880,2580,150,0,120,430,110,-100,0,0,-1280,0,0,2890,12.19
