,,Hokkaido,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokkaido
2023/02/19,21:00,0,2914,334,12,278,0,96,0,0,369,0,0,0,4003,15.41
2023/02/19,22:00,0,2766,288,12,278,0,152,0,1,392,0,0,0,3888,13.62
2023/02/19,23:00,0,2849,289,11,278,0,138,0,21,399,0,0,0,3985,12.15
2023/02/20,00:00,0,2833,281,11,278,0,186,0,0,392,0,0,0,3980,11.08
2023/02/20,01:00,0,2891,323,11,278,0,207,0,0,398,0,0,0,4108,11.45
2023/02/20,02:00,0,2960,337,11,275,0,294,0,0,316,0,0,0,4194,11.45
2023/02/20,03:00,0,3091,369,11,276,0,336,0,0,229,0,0,0,4312,12.7
2023/02/20,04:00,0,3151,385,11,278,0,334,0,0,222,0,0,0,4380,13.13
2023/02/20,05:00,0,3116,412,10,278,0,324,0,0,233,0,0,0,4373,13.42
2023/02/20,06:00,0,3030,435,12,277,3,352,0,0,248,0,0,0,4357,14.81
2023/02/20,07:00,0,3173,465,12,276,3,358,0,0,138,0,0,0,4424,16.05
2023/02/20,08:00,0,3179,453,12,276,5,376,0,0,290,0,0,0,4591,14.49
2023/02/20,09:00,0,3385,453,11,276,11,402,0,22,84,0,0,0,4643,15.28
2023/02/20,10:00,0,3184,360,12,277,22,412,0,0,206,0,0,0,4473,12.76
2023/02/20,11:00,0,3076,292,12,276,33,377,0,0,339,0,0,0,4405,11.99
2023/02/20,12:00,0,2853,240,12,277,60,372,0,0,305,0,0,0,4119,11.5
2023/02/20,13:00,0,2785,245,12,277,83,367,0,0,313,0,0,0,4083,12.34
2023/02/20,14:00,0,2836,250,12,276,86,359,0,0,317,0,0,0,4137,13.05
2023/02/20,15:00,0,3087,307,11,276,56,342,0,0,258,0,0,0,4336,13.22
2023/02/20,16:00,0,3077,424,12,275,16,282,0,0,291,0,0,0,4377,15.91
2023/02/20,17:00,0,3134,516,12,278,1,281,0,9,334,0,0,0,4564,17.39
2023/02/20,18:00,0,3106,566,12,277,0,271,0,69,235,0,0,0,4537,17.55
2023/02/20,19:00,0,3052,554,12,277,0,267,0,68,153,0,0,0,4383,17.49
2023/02/20,20:00,0,2963,472,12,278,0,250,0,74,234,0,0,0,4283,17.14
2023/02/20,21:00,0,2958,385,12,278,0,205,0,63,323,0,0,0,4223,16.43
2023/02/20,22:00,0,2957,348,11,278,0,183,0,2,244,0,0,0,4023,15.41
2023/02/20,23:00,0,2966,298,12,278,0,180,0,23,333,0,0,0,4090,14.42
2023/02/21,00:00,0,2999,276,11,278,0,186,0,0,276,0,0,0,4025,13.35
2023/02/21,01:00,0,3050,295,11,278,0,172,0,0,362,0,0,0,4168,13.25
2023/02/21,02:00,0,3103,308,11,278,0,180,0,1,403,0,0,0,4284,13.32
2023/02/21,03:00,0,3133,321,10,278,0,156,0,113,415,0,0,0,4425,13.44
2023/02/21,04:00,0,3008,322,11,278,0,124,0,314,453,0,0,0,4510,13.84
2023/02/21,05:00,0,3071,329,11,278,0,139,0,255,456,0,0,0,4539,14.51
2023/02/21,06:00,0,3227,425,12,277,16,110,0,90,440,0,0,0,4598,16.57
2023/02/21,07:00,0,3149,529,12,276,182,84,0,60,262,0,0,0,4554,16.97
2023/02/21,08:00,0,3048,493,12,275,442,63,0,54,336,0,0,0,4724,16.5
2023/02/21,09:00,0,2863,422,11,277,711,62,0,18,437,0,0,0,4800,16.5
2023/02/21,10:00,0,2555,368,12,276,918,74,0,18,418,0,0,0,4639,17.12
2023/02/21,11:00,0,2614,298,12,277,990,104,0,12,194,0,0,0,4500,15.75
2023/02/21,12:00,0,2695,278,12,277,935,108,0,20,0,-113,0,0,4210,12.7
2023/02/21,13:00,0,2787,270,11,277,820,158,0,20,0,-96,0,0,4246,15.55
2023/02/21,14:00,0,2849,283,12,276,622,207,0,20,0,-64,0,0,4206,15
2023/02/21,15:00,0,2878,359,12,276,302,209,0,38,127,0,0,0,4202,14.24
2023/02/21,16:00,0,2949,554,12,275,42,204,0,79,192,0,0,0,4307,16.56
2023/02/21,17:00,0,3260,681,12,276,0,192,0,86,49,0,0,0,4556,20.54
2023/02/21,18:00,0,3494,699,11,276,0,186,0,171,0,-183,0,0,4653,22.31
2023/02/21,19:00,0,3230,675,12,276,0,216,0,52,45,0,0,0,4505,20.16
2023/02/21,20:00,0,3121,505,12,278,0,233,0,0,281,0,0,0,4430,19.17
2023/02/21,21:00,0,3099,398,12,277,0,225,0,0,353,0,0,0,4365,18.03
2023/02/21,22:00,0,2984,371,11,277,0,202,0,3,330,0,0,0,4178,17.52
2023/02/21,23:00,0,3009,341,12,277,0,174,0,46,400,0,0,0,4260,16.15
2023/02/22,00:00,0,3004,333,11,278,0,163,0,0,408,0,0,0,4197,14.47
2023/02/22,01:00,0,3033,365,11,278,0,190,0,0,423,0,0,0,4299,14.2
2023/02/22,02:00,0,3109,384,11,278,0,205,0,0,436,0,0,0,4423,14.08
2023/02/22,03:00,0,3117,408,10,278,0,231,0,54,446,0,0,0,4543,14.17
2023/02/22,04:00,0,3150,400,11,278,0,251,0,91,448,0,0,0,4629,14.74
2023/02/22,05:00,0,3182,393,11,278,0,272,0,144,433,0,0,0,4713,15.89
2023/02/22,06:00,0,3227,453,11,277,29,284,0,143,273,0,0,0,4698,18.21
2023/02/22,07:00,0,3171,556,11,276,216,287,0,22,50,0,0,0,4590,18.5
2023/02/22,08:00,0,3216,525,12,276,489,277,0,50,0,-113,0,0,4731,17.04
2023/02/22,09:00,0,3031,444,12,277,686,241,0,0,14,0,0,0,4704,15.57
2023/02/22,10:00,0,2974,381,12,276,826,232,0,0,0,-119,0,0,4582,14.27
2023/02/22,11:00,0,2726,299,13,276,930,216,0,0,0,-37,0,0,4423,12.73
2023/02/22,12:00,0,2498,269,12,277,925,238,0,0,0,-101,0,0,4118,12.11
2023/02/22,13:00,0,2447,265,12,278,850,262,0,0,39,0,0,0,4153,12.55
2023/02/22,14:00,0,2409,301,12,279,660,282,0,0,170,0,0,0,4114,13.02
2023/02/22,15:00,0,2534,398,12,278,345,312,0,36,226,0,0,0,4141,13
2023/02/22,16:00,0,2756,542,13,271,58,289,0,60,231,0,0,0,4219,16.57
2023/02/22,17:00,0,3092,649,12,270,0,309,0,61,36,0,0,0,4430,18.06
2023/02/22,18:00,0,3047,651,12,277,0,314,0,59,57,0,0,0,4416,18.66
2023/02/22,19:00,0,2999,571,12,277,0,292,0,61,78,0,0,0,4291,18.25
2023/02/22,20:00,0,3089,494,12,277,0,289,0,63,0,-55,0,0,4169,17.82
2023/02/22,21:00,0,3069,403,12,278,0,291,0,67,0,-52,0,0,4068,17.46
2023/02/22,22:00,0,2942,331,12,277,0,271,0,61,0,-9,0,0,3885,16.71
2023/02/22,23:00,0,2955,303,12,278,0,246,0,30,201,0,0,0,4025,15.6
2023/02/23,00:00,0,2800,294,11,278,0,208,0,0,397,0,0,0,3988,16.17
2023/02/23,01:00,0,2867,308,11,278,0,172,0,0,456,0,0,0,4092,15.9
2023/02/23,02:00,0,3028,296,11,279,0,147,0,0,465,0,0,0,4225,15.93
2023/02/23,03:00,0,3076,322,11,278,0,146,0,0,477,0,0,0,4310,15.96
2023/02/23,04:00,0,3087,338,11,279,0,119,0,0,478,0,0,0,4311,15.88
2023/02/23,05:00,0,3144,294,12,278,0,79,0,0,475,0,0,0,4282,15.93
2023/02/23,06:00,0,3039,351,11,278,33,94,0,0,344,0,0,0,4149,16.5
2023/02/23,07:00,0,2713,402,11,277,301,104,0,0,163,0,0,0,3971,17.81
2023/02/23,08:00,0,2799,372,11,276,655,137,0,0,0,-172,0,0,4078,19.54
2023/02/23,09:00,0,2772,325,12,277,899,143,0,0,0,-258,0,0,4169,17.88
2023/02/23,10:00,0,2520,282,13,277,1037,126,0,0,0,-133,0,0,4122,17.04
2023/02/23,11:00,0,2408,261,12,277,1014,116,0,0,0,-38,0,0,4050,15.49
2023/02/23,12:00,0,2074,248,12,278,914,139,0,0,223,0,0,0,3888,13.55
2023/02/23,13:00,0,2210,254,12,277,793,120,0,0,255,0,0,0,3922,13.81
2023/02/23,14:00,0,2483,251,13,277,568,111,0,0,220,0,0,0,3924,14.36
2023/02/23,15:00,0,2539,283,12,277,284,116,0,38,424,0,0,0,3972,15.27
2023/02/23,16:00,0,2656,388,12,276,52,107,0,76,359,0,0,0,3926,16.52
2023/02/23,17:00,0,2978,501,12,276,0,87,0,75,243,0,0,0,4172,18.51
2023/02/23,18:00,0,3189,495,12,277,0,72,0,59,140,0,0,0,4245,18.45
2023/02/23,19:00,0,3156,471,12,277,0,62,0,60,108,0,0,0,4146,18.05
2023/02/23,20:00,0,3037,425,12,278,0,57,0,59,176,0,0,0,4043,17.82
2023/02/23,21:00,0,2976,367,12,276,0,37,0,60,184,0,0,0,3912,17.54
2023/02/23,22:00,0,2907,284,12,263,0,25,0,57,160,0,0,0,3708,17.08
2023/02/23,23:00,0,2846,278,13,250,0,19,0,30,346,0,0,0,3782,15.99
2023/02/24,00:00,0,2907,269,11,261,0,19,0,0,290,0,0,0,3757,15.01
2023/02/24,01:00,0,3013,283,11,278,0,26,0,0,293,0,0,0,3905,14.29
2023/02/24,02:00,0,3136,292,11,278,0,31,0,0,338,0,0,0,4086,14.06
2023/02/24,03:00,0,3138,328,11,279,0,35,0,35,411,0,0,0,4237,13.92
2023/02/24,04:00,0,3152,390,10,279,0,47,0,24,432,0,0,0,4333,15.22
2023/02/24,05:00,0,3127,474,11,279,0,55,0,0,385,0,0,0,4330,16.25
2023/02/24,06:00,0,3212,405,11,278,40,38,0,0,381,0,0,0,4365,17.65
2023/02/24,07:00,0,3150,446,12,277,379,32,0,0,0,-20,0,0,4277,18.25
2023/02/24,08:00,0,3125,376,12,276,893,25,0,0,0,-291,0,0,4416,17.77
2023/02/24,09:00,0,2906,335,12,278,1246,27,0,0,0,-427,0,0,4377,17.46
2023/02/24,10:00,0,2678,262,12,276,1528,20,0,0,0,-474,0,0,4303,17.2
2023/02/24,11:00,0,2495,258,12,276,1595,34,0,0,0,-499,0,0,4171,15.49
2023/02/24,12:00,0,2476,248,12,276,1580,47,0,0,0,-647,0,0,3991,15.18
2023/02/24,13:00,0,2756,251,12,274,1445,42,0,0,0,-642,0,0,4138,16.63
2023/02/24,14:00,0,3039,252,12,273,1070,28,0,71,0,-546,0,0,4199,17.06
2023/02/24,15:00,0,3171,298,12,274,511,19,0,69,0,-216,0,0,4137,17.34
2023/02/24,16:00,0,3201,454,12,272,87,14,0,69,18,0,0,0,4127,17.54
2023/02/24,17:00,0,3347,563,12,276,1,12,0,68,29,0,0,0,4307,18.28
2023/02/24,18:00,0,3422,560,12,276,0,30,0,60,0,-51,0,0,4309,18.47
2023/02/24,19:00,0,3258,511,12,277,0,36,0,56,36,0,0,0,4187,17.9
2023/02/24,20:00,0,3239,444,12,279,0,34,0,25,42,0,0,0,4075,17.59
2023/02/24,21:00,0,3005,345,12,278,0,46,0,4,240,0,0,0,3929,16.93
2023/02/24,22:00,0,2776,315,12,277,0,74,0,0,257,0,0,0,3712,16.2
2023/02/24,23:00,0,2752,311,12,278,0,106,0,0,321,0,0,0,3779,15.27
2023/02/25,00:00,0,2868,268,11,278,0,115,0,0,191,0,0,0,3732,16.13
2023/02/25,01:00,0,2891,270,11,278,0,118,0,0,334,0,0,0,3902,15.35
2023/02/25,02:00,0,3098,265,10,278,0,126,0,3,320,0,0,0,4101,15
2023/02/25,03:00,0,3031,283,11,278,0,178,0,59,367,0,0,0,4206,14.56
2023/02/25,04:00,0,2992,316,11,278,0,175,0,59,418,0,0,0,4249,14.23
2023/02/25,05:00,0,3072,340,11,278,0,151,0,60,250,0,0,0,4163,15.02
2023/02/25,06:00,0,2955,354,12,278,20,164,0,8,339,0,0,0,4130,16.14
2023/02/25,07:00,0,2549,419,11,277,173,178,0,0,385,0,0,0,3992,16.08
2023/02/25,08:00,0,2754,384,12,277,388,184,0,0,137,0,0,0,4136,15.64
2023/02/25,09:00,0,2523,338,12,277,528,191,0,0,151,0,0,0,4018,12.82
2023/02/25,10:00,0,2215,247,12,277,684,204,0,0,218,0,0,0,3856,8.42
2023/02/25,11:00,0,2164,235,12,277,744,212,0,0,119,0,0,0,3763,9.91
2023/02/25,12:00,0,2315,210,12,278,679,215,0,0,0,-142,0,0,3567,9.91
2023/02/25,13:00,0,2463,219,11,277,591,220,0,0,0,-191,0,0,3591,9.94
2023/02/25,14:00,0,2502,222,12,278,456,205,0,0,7,0,0,0,3682,13.33
2023/02/25,15:00,0,2618,264,12,277,244,215,0,0,168,0,0,0,3800,13.54
2023/02/25,16:00,0,2490,425,12,277,52,215,0,12,307,0,0,0,3789,15.23
2023/02/25,17:00,0,2876,527,12,278,0,193,0,0,191,0,0,0,4078,17.59
2023/02/25,18:00,0,3069,533,12,278,0,176,0,65,64,0,0,0,4197,17.9
2023/02/25,19:00,0,2975,498,12,278,0,176,0,75,54,0,0,0,4069,17.75
2023/02/25,20:00,0,3009,428,12,278,0,189,0,17,25,0,0,0,3958,17.72
2023/02/25,21:00,0,3012,328,12,277,0,212,0,14,17,0,0,0,3871,17.59
2023/02/25,22:00,0,2967,307,11,276,0,214,0,10,0,-24,0,0,3761,17.04
2023/02/25,23:00,0,2976,287,12,278,0,209,0,3,100,0,0,0,3864,15.81
2023/02/26,00:00,0,2912,246,11,278,0,186,0,0,208,0,0,0,3840,15.42
2023/02/26,01:00,0,3035,248,11,278,0,193,0,0,256,0,0,0,4022,14.5
2023/02/26,02:00,0,3108,260,11,278,0,201,0,0,297,0,0,0,4155,13.94
2023/02/26,03:00,0,3152,262,11,279,0,212,0,53,262,0,0,0,4230,13.77
2023/02/26,04:00,0,3160,314,11,279,0,239,0,59,235,0,0,0,4297,13.65
2023/02/26,05:00,0,3082,362,11,279,0,276,0,60,206,0,0,0,4275,13.92
2023/02/26,06:00,0,3020,374,11,278,28,321,0,55,107,0,0,0,4194,14.85
2023/02/26,07:00,0,2857,439,12,278,204,310,0,59,0,-140,0,0,4018,13.88
2023/02/26,08:00,0,2696,317,12,277,462,331,0,60,0,-157,0,0,3999,13.09
2023/02/26,09:00,0,2281,259,12,278,706,358,0,34,38,0,0,0,3966,10.49
2023/02/26,10:00,0,2017,229,12,277,904,360,-164,0,330,0,0,0,3965,0.51
2023/02/26,11:00,0,1927,220,12,277,906,371,-21,0,251,0,0,0,3944,0.03
2023/02/26,12:00,0,1873,210,11,278,769,357,0,0,295,0,0,0,3792,0.11
2023/02/26,13:00,0,1977,218,12,278,650,359,0,0,244,0,0,0,3738,0.71
2023/02/26,14:00,0,2237,209,12,277,489,352,0,0,209,0,0,0,3785,3
2023/02/26,15:00,0,2476,272,12,277,238,324,0,14,299,0,0,0,3911,7.33
2023/02/26,16:00,0,2577,418,12,276,32,313,0,55,185,0,0,0,3869,13.77
2023/02/26,17:00,0,2878,539,12,278,0,305,0,61,126,0,0,0,4199,17.46
2023/02/26,18:00,0,3053,557,12,278,0,324,0,127,0,-19,0,0,4331,17.91
2023/02/26,19:00,0,3049,547,12,278,0,318,0,61,0,-45,0,0,4221,17.98
2023/02/26,20:00,0,3137,480,12,278,0,267,0,22,0,-22,0,0,4175,17.71
2023/02/26,21:00,0,3166,376,11,278,0,217,0,24,51,0,0,0,4123,17.62
2023/02/26,22:00,0,2877,362,12,278,0,191,0,1,204,0,0,0,3927,16.51
2023/02/26,23:00,0,2902,325,12,278,0,164,0,13,350,0,0,0,4043,15.51
2023/02/27,00:00,0,3054,267,11,278,0,134,0,3,241,0,0,0,3990,14.35
2023/02/27,01:00,0,3047,280,11,278,0,121,0,58,316,0,0,0,4111,13.86
2023/02/27,02:00,0,3177,303,11,279,0,94,0,0,369,0,0,0,4232,13.87
2023/02/27,03:00,0,3294,323,11,278,0,85,0,48,335,0,0,0,4374,13.74
2023/02/27,04:00,0,3309,346,11,278,0,101,0,51,340,0,0,0,4437,14.05
2023/02/27,05:00,0,3232,410,11,278,0,135,0,17,397,0,0,0,4480,16.32
2023/02/27,06:00,0,3270,396,10,278,67,182,0,9,319,0,0,0,4531,18.24
2023/02/27,07:00,0,3104,468,11,277,335,204,0,22,20,0,0,0,4440,18.11
2023/02/27,08:00,0,3157,395,11,276,650,225,0,0,0,-151,0,0,4563,17.04
2023/02/27,09:00,0,2975,349,12,277,924,270,0,10,0,-199,0,0,4618,10.36
2023/02/27,10:00,0,2525,261,12,277,1119,318,0,0,0,-123,0,0,4390,4.83
2023/02/27,11:00,0,1979,254,12,266,1281,349,0,0,5,0,0,0,4145,0.02
2023/02/27,12:00,0,1867,231,12,231,1352,359,0,0,0,-152,0,0,3899,0.01
2023/02/27,13:00,0,2054,249,12,231,1282,357,0,0,0,-239,0,0,3947,0.01
2023/02/27,14:00,0,2266,260,12,231,990,361,0,0,0,-242,0,0,3879,7.28
2023/02/27,15:00,0,2401,323,12,231,594,370,0,9,0,-121,0,0,3819,11.19
2023/02/27,16:00,0,2679,496,12,230,169,381,0,74,0,-144,0,0,3898,13.35
2023/02/27,17:00,0,2901,599,11,231,2,373,0,134,0,-120,0,0,4131,17.7
2023/02/27,18:00,0,2841,633,12,232,0,373,0,215,0,-137,0,0,4170,17.93
2023/02/27,19:00,0,2802,593,12,232,0,360,0,141,0,-88,0,0,4052,17.91
2023/02/27,20:00,0,2960,527,12,232,0,363,0,67,0,-242,0,0,3918,17.75
2023/02/27,21:00,0,2846,375,12,232,0,358,0,60,0,-117,0,0,3766,17.52
2023/02/27,22:00,0,2626,353,12,232,0,358,0,59,0,-75,0,0,3565,16.15
2023/02/27,23:00,0,2532,329,12,232,0,363,0,35,134,0,0,0,3638,14.33
2023/02/28,00:00,0,2759,294,11,232,0,362,0,0,0,-55,0,0,3604,11.87
2023/02/28,01:00,0,2791,313,11,233,0,360,0,0,27,0,0,0,3735,13.55
2023/02/28,02:00,0,2789,320,11,232,0,342,0,0,158,0,0,0,3852,13.39
2023/02/28,03:00,0,2954,320,10,233,0,331,0,0,133,0,0,0,3980,13.31
2023/02/28,04:00,0,2942,348,11,232,0,353,0,0,177,0,0,0,4062,13.55
2023/02/28,05:00,0,2841,400,11,233,0,333,0,0,237,0,0,0,4055,14.52
2023/02/28,06:00,0,2844,423,11,233,84,331,0,0,127,0,0,0,4053,17.15
2023/02/28,07:00,0,2523,429,11,233,532,340,0,16,0,-230,0,0,3855,16.86
2023/02/28,08:00,0,2269,390,11,231,1091,341,0,139,0,-477,0,0,3995,13.08
2023/02/28,09:00,0,1830,266,11,231,1450,335,0,74,0,-165,0,0,4032,6.46
2023/02/28,10:00,0,1645,230,11,230,1651,354,-29,0,0,-80,0,0,4012,0.51
2023/02/28,11:00,0,1649,230,12,231,1700,376,-152,0,0,-122,0,0,3924,0.01
2023/02/28,12:00,0,1628,213,12,229,1665,387,-334,0,0,-106,0,0,3694,0.01
2023/02/28,13:00,0,1760,230,12,229,1487,395,-228,0,0,-164,0,0,3721,0.01
2023/02/28,14:00,0,1994,244,12,228,1085,394,-21,0,0,-232,0,0,3705,1.51
2023/02/28,15:00,0,2437,265,11,230,608,398,0,0,0,-294,0,0,3655,8
2023/02/28,16:00,0,2575,369,12,231,165,389,0,0,16,0,0,0,3757,11.82
2023/02/28,17:00,0,2920,492,12,231,1,384,0,22,0,-132,0,0,3930,15.64
2023/02/28,18:00,0,2868,529,12,231,0,373,0,100,0,-136,0,0,3977,16.04
2023/02/28,19:00,0,2809,498,12,230,0,398,0,119,0,-185,0,0,3881,16.05
2023/02/28,20:00,0,2858,435,12,231,0,397,0,83,0,-291,0,0,3725,15.47
2023/02/28,21:00,0,2880,338,11,230,0,397,0,4,0,-309,0,0,3551,14.55
2023/02/28,22:00,0,2629,299,12,231,0,384,0,0,0,-183,0,0,3371,13.85
2023/02/28,23:00,0,2775,282,12,231,0,378,0,0,0,-244,0,0,3434,13.57
2023/03/01,00:00,0,2566,257,11,232,0,390,0,0,0,-115,0,0,3342,14.01
2023/03/01,01:00,0,2459,282,11,232,0,417,0,0,57,0,0,0,3458,13.75
2023/03/01,02:00,0,2559,329,11,232,0,357,0,0,125,0,0,0,3613,13.8
2023/03/01,03:00,0,2715,320,11,233,0,306,0,0,143,0,0,0,3727,13.79
2023/03/01,04:00,0,2761,350,11,233,0,256,0,0,198,0,0,0,3809,14.03
2023/03/01,05:00,0,2690,409,10,233,0,257,0,0,207,0,0,0,3806,15.05
2023/03/01,06:00,0,2783,425,11,233,79,244,0,100,18,0,0,0,3891,17.18
2023/03/01,07:00,0,2750,450,11,233,453,200,0,130,0,-343,0,0,3883,16.16
2023/03/01,08:00,0,2563,380,11,232,843,189,0,73,0,-304,0,0,3987,14.72
2023/03/01,09:00,0,2496,268,12,231,1227,151,0,66,0,-351,0,0,4099,12.63
2023/03/01,10:00,0,2264,237,12,231,1446,126,0,25,0,-273,0,0,4068,8.89
2023/03/01,11:00,0,2302,236,12,232,1426,85,0,23,0,-313,0,0,4003,7.31
2023/03/01,12:00,0,2169,215,13,231,1318,66,0,30,0,-261,0,0,3781,1
2023/03/01,13:00,0,2253,241,12,231,1164,50,0,21,0,-184,0,0,3789,7.31
2023/03/01,14:00,0,2450,273,13,231,890,33,0,19,0,-99,0,0,3810,12.67
2023/03/01,15:00,0,2692,320,12,231,468,15,0,22,70,0,0,0,3830,13.92
2023/03/01,16:00,0,2740,454,12,231,103,7,0,64,290,0,0,0,3901,15.52
2023/03/01,17:00,0,2970,530,13,232,0,6,0,97,174,0,0,0,4022,17.41
2023/03/01,18:00,0,3036,570,12,232,0,5,0,118,62,0,0,0,4035,17.45
2023/03/01,19:00,0,2961,566,12,231,0,20,0,64,70,0,0,0,3925,16.89
2023/03/01,20:00,0,2834,498,13,232,0,5,0,59,136,0,0,0,3777,16.32
2023/03/01,21:00,0,2705,417,12,232,0,7,0,2,241,0,0,0,3617,15.65
2023/03/01,22:00,0,2553,344,12,235,0,4,0,18,266,0,0,0,3431,14.54
2023/03/01,23:00,0,2599,337,12,238,0,5,0,20,315,0,0,0,3525,13.2
2023/03/02,00:00,0,2716,333,11,241,0,12,0,18,189,0,0,0,3519,13.6
2023/03/02,01:00,0,2850,339,12,246,0,10,0,21,278,0,0,0,3756,13.61
2023/03/02,02:00,0,2985,348,11,256,0,13,0,20,237,0,0,0,3871,13.66
2023/03/02,03:00,0,2987,339,11,259,0,18,0,18,301,0,0,0,3933,13.86
2023/03/02,04:00,0,2953,376,11,260,0,19,0,22,328,0,0,0,3969,14.01
2023/03/02,05:00,0,2883,416,11,259,0,27,0,23,387,0,0,0,4006,14.19
2023/03/02,06:00,0,2918,461,11,259,15,36,0,75,233,0,0,0,4008,16
2023/03/02,07:00,0,3001,487,12,259,107,37,0,21,21,0,0,0,3945,16.96
2023/03/02,08:00,0,2964,400,11,258,317,55,0,57,0,-58,0,0,4003,16.34
2023/03/02,09:00,0,2704,290,12,258,577,70,0,60,0,-22,0,0,3948,14.05
2023/03/02,10:00,0,2598,251,12,258,749,115,0,27,0,-224,0,0,3785,12.81
2023/03/02,11:00,0,2608,247,12,258,843,144,-26,0,0,-421,0,0,3665,12.57
2023/03/02,12:00,0,2527,226,12,259,877,191,-233,0,0,-390,0,0,3469,11.78
2023/03/02,13:00,0,2525,242,12,258,857,247,-233,0,0,-334,0,0,3574,13.07
2023/03/02,14:00,0,2626,292,12,258,719,260,-234,0,0,-271,0,0,3661,13.71
2023/03/02,15:00,0,2684,311,12,258,437,236,-163,0,7,0,0,0,3781,13.72
2023/03/02,16:00,0,2563,451,12,258,139,221,0,71,220,0,0,0,3935,15.14
2023/03/02,17:00,0,2806,528,12,258,3,210,0,69,222,0,0,0,4108,17.49
2023/03/02,18:00,0,3012,538,12,258,1,210,0,59,72,0,0,0,4162,17.45
2023/03/02,19:00,0,2964,513,12,258,0,216,0,63,63,0,0,0,4089,17.51
2023/03/02,20:00,0,2734,492,12,257,0,217,0,59,221,0,0,0,3994,16.94
2023/03/02,21:00,0,2630,426,12,257,0,233,0,59,251,0,0,0,3868,15.62
2023/03/02,22:00,0,2605,361,12,257,0,226,0,58,152,0,0,0,3670,14.85
2023/03/02,23:00,0,2637,329,12,257,0,201,0,61,220,0,0,0,3717,14.25
2023/03/03,00:00,0,2855,318,11,257,0,201,0,31,0,-18,0,0,3655,12.19
2023/03/03,01:00,0,3023,346,11,258,0,191,0,25,0,-64,0,0,3791,14.22
2023/03/03,02:00,0,3108,349,11,257,0,197,0,30,0,-38,0,0,3914,14.12
2023/03/03,03:00,0,3260,378,11,257,0,163,0,18,0,-17,0,0,4070,14.11
2023/03/03,04:00,0,3360,394,11,257,0,162,0,0,0,-32,0,0,4152,14.33
2023/03/03,05:00,0,3318,422,10,257,0,152,0,33,0,-22,0,0,4170,15.44
2023/03/03,06:00,0,3414,539,11,257,69,182,0,115,0,-351,0,0,4236,17.5
2023/03/03,07:00,0,3188,567,11,257,422,189,0,124,0,-627,0,0,4130,16.59
2023/03/03,08:00,0,3000,511,12,257,757,201,0,31,0,-591,0,0,4177,13.73
2023/03/03,09:00,0,2887,411,12,256,1128,208,0,20,0,-664,0,0,4256,12.39
2023/03/03,10:00,0,2774,317,12,255,1333,247,0,19,0,-658,0,0,4299,9.96
2023/03/03,11:00,0,2420,295,12,256,1343,257,-43,0,0,-472,0,0,4067,4.83
2023/03/03,12:00,0,2518,259,12,257,1235,263,-190,0,0,-562,0,0,3792,5
2023/03/03,13:00,0,2645,262,12,256,1046,229,0,26,0,-599,0,0,3877,5.93
2023/03/03,14:00,0,2828,294,12,256,815,227,0,46,0,-627,0,0,3851,11.54
2023/03/03,15:00,0,2874,390,11,256,476,201,0,65,0,-384,0,0,3890,12.09
2023/03/03,16:00,0,3127,514,12,256,159,191,0,33,0,-330,0,0,3961,13.29
2023/03/03,17:00,0,3457,576,12,256,1,158,0,66,0,-398,0,0,4127,16.92
2023/03/03,18:00,0,3581,616,12,256,0,130,0,60,0,-476,0,0,4179,17.19
2023/03/03,19:00,0,3623,600,12,256,0,76,0,68,0,-555,0,0,4079,16.74
2023/03/03,20:00,0,3633,530,12,256,0,59,0,98,0,-572,0,0,4016,16.02
2023/03/03,21:00,0,3343,428,12,256,0,67,0,61,0,-262,0,0,3905,15.44
2023/03/03,22:00,0,3070,346,11,257,0,61,0,60,0,-81,0,0,3724,14.94
2023/03/03,23:00,0,3018,333,12,257,0,43,0,59,27,0,0,0,3749,14.03
2023/03/04,00:00,0,3076,340,11,257,0,39,0,28,0,-96,0,0,3654,12.98
2023/03/04,01:00,0,3049,369,11,257,0,37,0,19,7,0,0,0,3750,12.73
2023/03/04,02:00,0,3092,371,11,257,0,41,0,46,41,0,0,0,3859,13.02
2023/03/04,03:00,0,3216,389,10,257,0,37,0,58,12,0,0,0,3979,13.01
2023/03/04,04:00,0,3248,386,11,257,0,42,0,60,34,0,0,0,4038,13.14
2023/03/04,05:00,0,3186,423,11,257,0,39,0,99,3,0,0,0,4019,13.27
2023/03/04,06:00,0,3077,523,11,257,63,43,0,164,0,-171,0,0,3967,14.01
2023/03/04,07:00,0,2532,605,11,257,360,76,0,84,0,-186,0,0,3739,13.17
2023/03/04,08:00,0,2194,460,11,257,742,106,0,14,0,-81,0,0,3703,12.31
2023/03/04,09:00,0,2284,327,12,256,1070,146,0,16,0,-383,0,0,3728,11.34
2023/03/04,10:00,0,1922,256,12,255,1209,179,0,28,0,-268,0,0,3593,9.84
2023/03/04,11:00,0,1747,253,12,256,1171,204,0,22,0,-1,0,0,3664,1
2023/03/04,12:00,0,1684,222,12,256,1035,231,-10,0,149,0,0,0,3579,1
